epoch,total_loss,task_loss,pde_loss,boundary_loss,field_target_loss,geom_constraint_loss,min_value_loss,field_upper_boundary_loss,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,weight_boundary,weight_field_target,weight_field_upper_boundary,weight_geom_constraint,weight_min_value,weight_pde
155,2.100322961807251,2.6336934566497803,10113.314453125,0.4998309910297394,15.982672691345215,2.4554916308261454e-05,0.0,1.184116172225913e-05,1.5171271562576294,1.5158073902130127,1.515167236328125,1.5149468183517456,1.5149061679840088,1.5149117708206177,2.1149215698242188,2.514627456665039,1.1260870695114136,1.1261221170425415,1.1261494159698486,1.62610924243927,3.0162792205810547,3.0153491497039795,3.0149617195129395,3.014859437942505,3.014848232269287,3.0148630142211914,1.5148688554763794,1.5144966840744019,1.5143237113952637,1.5139353275299072,1.5129849910736084,1.5096800327301025,1.166437029838562,0.9802799224853516,1.0442858934402466,1.2259876728057861,1.1688263416290283,0.9999998807907104
156,2.0960967540740967,2.633213520050049,10113.314453125,0.49991375207901,15.981588363647461,1.99627029360272e-05,0.0,1.0007263881561812e-05,1.517153024673462,1.515825867652893,1.5151814222335815,1.514958143234253,1.514914870262146,1.514918327331543,2.11492657661438,2.5146305561065674,1.125967025756836,1.1260020732879639,1.126029372215271,1.6259891986846924,3.0162999629974365,3.015364408493042,3.0149736404418945,3.01486873626709,3.014855146408081,3.0148680210113525,1.5148729085922241,1.5144984722137451,1.5143237113952637,1.5139309167861938,1.5129693746566772,1.5096243619918823,1.1675711870193481,0.9802742004394531,1.0448293685913086,1.2275327444076538,1.1699957847595215,0.9999996423721313
157,2.092158317565918,2.6330206394195557,10113.314453125,0.5004301071166992,15.985614776611328,1.5898658602964133e-05,0.0,7.207322596514132e-06,1.517177939414978,1.5158436298370361,1.5151947736740112,1.5149686336517334,1.5149227380752563,1.5149240493774414,2.1149308681488037,2.5146327018737793,1.125849723815918,1.1258846521377563,1.1259119510650635,1.6258717775344849,3.016319990158081,3.015378952026367,3.0149848461151123,3.0148770809173584,3.0148611068725586,3.0148723125457764,1.5148760080337524,1.5144991874694824,1.5143225193023682,1.513925313949585,1.512952446937561,1.5095678567886353,1.168704867362976,0.9802672863006592,1.0453746318817139,1.229076862335205,1.1711664199829102,0.9999995231628418
158,2.0883607864379883,2.632965326309204,10113.314453125,0.5001817941665649,15.982858657836914,1.2377059647405986e-05,0.0,6.943066637177253e-06,1.5172014236450195,1.5158605575561523,1.5152074098587036,1.5149784088134766,1.5149298906326294,1.514928936958313,2.114933967590332,2.5146331787109375,1.1257357597351074,1.1257706880569458,1.125797986984253,1.6257578134536743,3.016339063644409,3.015392780303955,3.0149953365325928,3.0148849487304688,3.014866352081299,3.0148754119873047,1.5148777961730957,1.514498233795166,1.5143190622329712,1.5139168500900269,1.5129319429397583,1.5095069408416748,1.1698380708694458,0.9802613854408264,1.0459215641021729,1.2306199073791504,1.1723381280899048,0.9999997019767761
159,2.0868663787841797,2.635211944580078,10113.314453125,0.499853253364563,15.982929229736328,9.377364222018514e-06,0.0,1.0379520062997472e-05,1.5172255039215088,1.5158777236938477,1.5152205228805542,1.514988660812378,1.5149376392364502,1.5149344205856323,2.1149377822875977,2.514634847640991,1.1256258487701416,1.12566077709198,1.125688076019287,1.6256479024887085,3.0163583755493164,3.015406847000122,3.0150063037872314,3.0148932933807373,3.0148720741271973,3.0148792266845703,1.5148805379867554,1.5144984722137451,1.5143170356750488,1.5139100551605225,1.512913465499878,1.509448528289795,1.1709710359573364,0.9802562594413757,1.046470046043396,1.2321618795394897,1.173511028289795,0.9999998807907104
160,2.08271861076355,2.6348037719726562,10113.314453125,0.4999353587627411,15.981810569763184,6.8730523707927205e-06,0.0,8.654871635371819e-06,1.5172497034072876,1.515895128250122,1.515234112739563,1.5149996280670166,1.5149463415145874,1.5149412155151367,2.114943265914917,2.514638662338257,1.1255207061767578,1.1255555152893066,1.1255828142166138,1.6255426406860352,3.0163776874542236,3.0154213905334473,3.0150179862976074,3.014902353286743,3.014878988265991,3.0148847103118896,1.5148850679397583,1.5145010948181152,1.5143179893493652,1.5139069557189941,1.5128997564315796,1.5093958377838135,1.1721036434173584,0.980252742767334,1.0470203161239624,1.2337030172348022,1.1746852397918701,1.0
161,2.0798628330230713,2.6356868743896484,10113.314453125,0.5003964900970459,15.98392391204834,4.848953722103033e-06,0.0,7.941509466036223e-06,1.5172730684280396,1.5159119367599487,1.5152469873428345,1.515009880065918,1.5149543285369873,1.5149470567703247,2.11494779586792,2.514641046524048,1.1254206895828247,1.1254554986953735,1.1254827976226807,1.625442624092102,3.0163965225219727,3.015435218811035,3.015028953552246,3.0149106979370117,3.014885187149048,3.0148890018463135,1.5148884057998657,1.5145021677017212,1.5143171548843384,1.513901710510254,1.5128834247589111,1.5093404054641724,1.1732357740402222,0.9802492260932922,1.0475722551345825,1.2352432012557983,1.1758604049682617,0.9999997615814209
162,2.0760326385498047,2.6355929374694824,10113.314453125,0.5001806616783142,15.982030868530273,3.245369043725077e-06,0.0,7.437744898197707e-06,1.517295241355896,1.515928030014038,1.5152592658996582,1.5150195360183716,1.51496160030365,1.5149520635604858,2.1149511337280273,2.5146420001983643,1.1253262758255005,1.1253609657287598,1.125388264656067,1.6253480911254883,3.0164146423339844,3.015448570251465,3.0150392055511475,3.014918565750122,3.014890670776367,3.014892339706421,1.514890432357788,1.5145014524459839,1.5143139362335205,1.5138933658599854,1.512863039970398,1.5092799663543701,1.1743675470352173,0.9802471399307251,1.0481258630752563,1.2367825508117676,1.177037000656128,0.9999996423721313
163,2.073592185974121,2.636888265609741,10113.314453125,0.4998909831047058,15.983163833618164,2.027308255492244e-06,0.0,9.077682079805527e-06,1.517317771911621,1.5159443616867065,1.5152719020843506,1.5150296688079834,1.5149694681167603,1.5149579048156738,2.114955425262451,2.5146443843841553,1.1252377033233643,1.1252723932266235,1.1252996921539307,1.625259518623352,3.016432762145996,3.0154621601104736,3.015049934387207,3.0149269104003906,3.014896869659424,3.0148966312408447,1.514893651008606,1.5145022869110107,1.514312744140625,1.5138875246047974,1.5128456354141235,1.5092231035232544,1.1754989624023438,0.9802455306053162,1.0486811399459839,1.23832106590271,1.1782145500183105,0.9999995231628418
164,2.069603204727173,2.6366331577301025,10113.314453125,0.49994903802871704,15.982657432556152,1.1429083315306343e-06,0.0,7.579924840683816e-06,1.5173403024673462,1.515960693359375,1.5152848958969116,1.515040397644043,1.5149781703948975,1.5149649381637573,2.1149613857269287,2.514648914337158,1.1251553297042847,1.1251899003982544,1.1252171993255615,1.625177025794983,3.016450881958008,3.0154759883880615,3.015061140060425,3.0149359703063965,3.014904022216797,3.014902353286743,1.5148985385894775,1.5145055055618286,1.5143144130706787,1.5138853788375854,1.5128329992294312,1.509171962738037,1.1766301393508911,0.9802446365356445,1.0492379665374756,1.239858865737915,1.1793932914733887,0.9999997615814209
165,2.067408561706543,2.638171672821045,10113.314453125,0.5003272891044617,15.982344627380371,5.476758815348148e-07,0.0,8.364204404642805e-06,1.517362117767334,1.5159766674041748,1.515297293663025,1.5150505304336548,1.5149861574172974,1.5149710178375244,2.1149659156799316,2.5146517753601074,1.1250791549682617,1.1251137256622314,1.1251410245895386,1.62510085105896,3.0164685249328613,3.015489339828491,3.0150718688964844,3.014944314956665,3.0149104595184326,3.014906883239746,1.514902114868164,1.5145069360733032,1.514313817024231,1.5138802528381348,1.5128165483474731,1.509116530418396,1.1777607202529907,0.9802446961402893,1.0497965812683105,1.2413958311080933,1.1805733442306519,1.0
166,2.0634243488311768,2.6379191875457764,10113.314453125,0.5001850128173828,15.98245620727539,1.891166903078556e-07,0.0,7.221136911539361e-06,1.5173828601837158,1.5159919261932373,1.5153090953826904,1.5150599479675293,1.51499342918396,1.514976143836975,2.114969253540039,2.514652967453003,1.1250094175338745,1.1250439882278442,1.1250712871551514,1.6250311136245728,3.0164854526519775,3.0155019760131836,3.0150818824768066,3.0149521827697754,3.014915943145752,3.0149104595184326,1.514904260635376,1.5145065784454346,1.5143108367919922,1.5138720273971558,1.51279616355896,1.5090562105178833,1.1788910627365112,0.9802455902099609,1.0503567457199097,1.2429319620132446,1.181754469871521,0.9999998807907104
167,2.0608434677124023,2.639068603515625,10113.314453125,0.49992454051971436,15.982464790344238,2.4461769498884678e-08,0.0,8.660919775138609e-06,1.5174040794372559,1.5160075426101685,1.5153214931488037,1.5150700807571411,1.5150015354156494,1.5149824619293213,2.114974021911621,2.5146560668945312,1.124946117401123,1.1249806880950928,1.1250079870224,1.6249678134918213,3.016502618789673,3.015515089035034,3.015092611312866,3.014960765838623,3.0149223804473877,3.0149152278900146,1.5149080753326416,1.5145082473754883,1.5143104791641235,1.5138671398162842,1.5127800703048706,1.5090011358261108,1.1800209283828735,0.9802471399307251,1.0509185791015625,1.2444676160812378,1.1829367876052856,0.9999997019767761
168,2.056920289993286,2.6388742923736572,10113.314453125,0.499941885471344,15.983467102050781,9.648829291108996e-09,0.0,7.185888534877449e-06,1.517425298690796,1.5160231590270996,1.515334129333496,1.5150806903839111,1.5150103569030762,1.5149897336959839,2.1149802207946777,2.5146610736846924,1.1248892545700073,1.124923825263977,1.1249511241912842,1.6249109506607056,3.016519784927368,3.015528440475464,3.015103578567505,3.014969825744629,3.01492977142334,3.014921188354492,1.5149133205413818,1.5145119428634644,1.5143126249313354,1.5138654708862305,1.5127679109573364,1.5089510679244995,1.1811505556106567,0.9802485704421997,1.051482081413269,1.246002435684204,1.1841202974319458,0.9999996423721313
169,2.054548740386963,2.6402297019958496,10113.314453125,0.5002537965774536,15.982237815856934,1.051375875249505e-07,0.0,7.888648724474479e-06,1.5174458026885986,1.5160382986068726,1.5153461694717407,1.5150907039642334,1.5150184631347656,1.51499605178833,2.1149849891662598,2.5146641731262207,1.1248387098312378,1.1248732805252075,1.1249005794525146,1.624860405921936,3.0165364742279053,3.0155413150787354,3.0151140689849854,3.0149781703948975,3.0149362087249756,3.0149261951446533,1.5149171352386475,1.5145137310028076,1.5143123865127563,1.5138607025146484,1.5127519369125366,1.5088963508605957,1.1822798252105713,0.9802508354187012,1.0520471334457397,1.2475367784500122,1.185305118560791,0.9999996423721313
170,2.050502061843872,2.6399085521698,10113.314453125,0.5001903176307678,15.983869552612305,2.771266736090183e-07,0.0,6.306180239334935e-06,1.5174652338027954,1.5160527229309082,1.515357494354248,1.5151000022888184,1.5150257349014282,1.5150014162063599,2.1149885654449463,2.5146658420562744,1.124794363975525,1.1248289346694946,1.1248561143875122,1.6248160600662231,3.016552448272705,3.0155534744262695,3.0151238441467285,3.0149857997894287,3.014941930770874,3.014930009841919,1.514919638633728,1.5145138502120972,1.5143101215362549,1.5138533115386963,1.5127326250076294,1.5088379383087158,1.1834086179733276,0.9802526235580444,1.0526138544082642,1.249070405960083,1.1864910125732422,0.9999997615814209
171,2.0483977794647217,2.6415278911590576,10113.314453125,0.49993959069252014,15.982479095458984,4.966941560269333e-07,0.0,8.643957698950544e-06,1.51748526096344,1.516067624092102,1.5153695344924927,1.5151100158691406,1.5150339603424072,1.5150078535079956,2.1149938106536865,2.514669418334961,1.1247559785842896,1.1247905492782593,1.1248177289962769,1.6247776746749878,3.016568899154663,3.015566110610962,3.015134334564209,3.0149943828582764,3.014948606491089,3.01493501663208,1.5149236917495728,1.5145161151885986,1.514310359954834,1.513849139213562,1.512717366218567,1.508784532546997,1.1845371723175049,0.9802548885345459,1.0531822443008423,1.2506035566329956,1.1876780986785889,1.0
172,2.044515609741211,2.6413676738739014,10113.314453125,0.49992886185646057,15.983821868896484,7.366907084360719e-07,0.0,7.248594101838535e-06,1.517505407333374,1.5160826444625854,1.5153818130493164,1.515120506286621,1.5150426626205444,1.5150151252746582,2.115000009536743,2.514674425125122,1.1247234344482422,1.124758005142212,1.1247851848602295,1.6247451305389404,3.016585350036621,3.0155789852142334,3.0151450634002686,3.0150034427642822,3.014955997467041,3.0149412155151367,1.514928936958313,1.5145199298858643,1.514312744140625,1.5138477087020874,1.5127055644989014,1.5087354183197021,1.1856653690338135,0.9802566766738892,1.053752064704895,1.2521361112594604,1.188866376876831,0.9999997615814209
173,2.041454792022705,2.64202618598938,10113.314453125,0.5002231001853943,15.984014511108398,9.761570254340768e-07,0.0,6.685228072456084e-06,1.5175248384475708,1.516097068786621,1.5153934955596924,1.5151302814483643,1.5150506496429443,1.5150214433670044,2.1150050163269043,2.5146780014038086,1.1246964931488037,1.1247310638427734,1.124758243560791,1.624718189239502,3.016601324081421,3.0155913829803467,3.015155076980591,3.015011787414551,3.0149624347686768,3.014946222305298,1.5149328708648682,1.5145221948623657,1.5143131017684937,1.5138437747955322,1.512690782546997,1.5086830854415894,1.1867932081222534,0.9802578091621399,1.0543235540390015,1.253668189048767,1.1900558471679688,0.9999997019767761
174,2.037473440170288,2.6417617797851562,10113.314453125,0.5001669526100159,15.985301971435547,1.2028067430946976e-06,0.0,5.224974302109331e-06,1.517543077468872,1.5161106586456299,1.5154043436050415,1.5151392221450806,1.5150578022003174,1.5150268077850342,2.11500883102417,2.5146801471710205,1.1246747970581055,1.1247093677520752,1.1247365474700928,1.6246964931488037,3.0166163444519043,3.0156028270721436,3.015164375305176,3.015019178390503,3.014967918395996,3.0149500370025635,1.5149354934692383,1.5145227909088135,1.51431143283844,1.5138373374938965,1.5126729011535645,1.5086274147033691,1.1879205703735352,0.9802575707435608,1.0548968315124512,1.255199909210205,1.191246509552002,0.9999996423721313
175,2.0361690521240234,2.6441712379455566,10113.314453125,0.49993962049484253,15.983185768127441,1.3984390534460545e-06,0.0,8.89488001121208e-06,1.5175621509552002,1.5161248445510864,1.5154157876968384,1.5151487588882446,1.5150656700134277,1.5150330066680908,2.115013837814331,2.514683485031128,1.1246581077575684,1.124692678451538,1.1247198581695557,1.6246798038482666,3.016631841659546,3.0156149864196777,3.015174388885498,3.0150272846221924,3.014974355697632,3.0149548053741455,1.5149394273757935,1.5145249366760254,1.514311671257019,1.5138331651687622,1.512657880783081,1.5085749626159668,1.1890478134155273,0.9802573919296265,1.0554715394973755,1.2567310333251953,1.1924383640289307,0.9999997019767761
176,2.032365083694458,2.6440794467926025,10113.314453125,0.4999476373195648,15.983377456665039,1.563167643325869e-06,0.0,7.700840797042474e-06,1.517581582069397,1.516139268875122,1.5154277086257935,1.5151588916778564,1.5150741338729858,1.5150401592254639,2.1150200366973877,2.514688730239868,1.1246461868286133,1.1246806383132935,1.124707818031311,1.624667763710022,3.0166475772857666,3.015627384185791,3.0151848793029785,3.015036106109619,3.014981508255005,3.014960765838623,1.5149446725845337,1.5145288705825806,1.5143142938613892,1.5138320922851562,1.5126466751098633,1.508527398109436,1.1901745796203613,0.9802573323249817,1.0560479164123535,1.258261799812317,1.1936312913894653,0.9999998807907104
177,2.028308391571045,2.643733263015747,10113.314453125,0.5002047419548035,15.9863920211792,1.682201400399208e-06,0.0,5.271969257591991e-06,1.517600178718567,1.51615309715271,1.5154389142990112,1.515168309211731,1.5150818824768066,1.5150463581085205,2.115025043487549,2.514692544937134,1.124638557434082,1.1246730089187622,1.1247001886367798,1.6246601343154907,3.016662836074829,3.015639066696167,3.0151946544647217,3.0150439739227295,3.0149879455566406,3.014965772628784,1.514948844909668,1.5145316123962402,1.5143153667449951,1.513829231262207,1.5126335620880127,1.5084785223007202,1.1913009881973267,0.980255126953125,1.0566258430480957,1.2597922086715698,1.1948256492614746,0.9999998807907104
178,2.0245118141174316,2.6436431407928467,10113.314453125,0.5000863075256348,15.985523223876953,1.7622951418161392e-06,0.0,4.464836365514202e-06,1.5176173448562622,1.516165852546692,1.5154491662979126,1.515176773071289,1.515088677406311,1.5150514841079712,2.1150288581848145,2.5146946907043457,1.1246349811553955,1.1246694326400757,1.1246966123580933,1.6246565580368042,3.016676902770996,3.0156497955322266,3.0152034759521484,3.0150511264801025,3.014993190765381,3.01496958732605,1.5149515867233276,1.514532446861267,1.51431405544281,1.513823390007019,1.512616753578186,1.508425235748291,1.1924270391464233,0.980251669883728,1.0572054386138916,1.261322259902954,1.1960210800170898,0.9999997615814209
179,2.024049758911133,2.6468842029571533,10113.314453125,0.4999670386314392,15.982398986816406,1.8030405044555664e-06,0.0,9.381878044223413e-06,1.517635703086853,1.5161794424057007,1.5154602527618408,1.515186071395874,1.5150964260101318,1.5150576829910278,2.1150341033935547,2.5146987438201904,1.124635100364685,1.1246695518493652,1.1246966123580933,1.6246566772460938,3.0166919231414795,3.0156614780426025,3.0152130126953125,3.015058994293213,3.0149996280670166,3.014974594116211,1.514955759048462,1.5145351886749268,1.514315128326416,1.5138204097747803,1.5126034021377563,1.5083760023117065,1.1935529708862305,0.980249285697937,1.0577867031097412,1.2628519535064697,1.197217583656311,0.9999996423721313
180,2.0202102661132812,2.646747589111328,10113.314453125,0.4999814033508301,15.982394218444824,1.8004802768700756e-06,0.0,8.129458365147002e-06,1.517654538154602,1.5161935091018677,1.5154719352722168,1.5151962041854858,1.515105128288269,1.5150651931762695,2.1150410175323486,2.514704942703247,1.124638557434082,1.1246730089187622,1.1246999502182007,1.6246601343154907,3.016707181930542,3.0156736373901367,3.015223264694214,3.0150678157806396,3.0150070190429688,3.014981269836426,1.514961838722229,1.5145403146743774,1.5143191814422607,1.5138213634490967,1.5125951766967773,1.5083333253860474,1.1946783065795898,0.9802480340003967,1.0583692789077759,1.2643814086914062,1.1984153985977173,0.9999997019767761
181,2.0154240131378174,2.6456634998321533,10113.314453125,0.5001341104507446,15.986642837524414,1.7648280845605768e-06,0.0,4.5885349209129345e-06,1.5176723003387451,1.5162068605422974,1.5154829025268555,1.5152055025100708,1.5151129961013794,1.5150717496871948,2.115046739578247,2.514709711074829,1.1246449947357178,1.1246793270111084,1.1247062683105469,1.6246665716171265,3.016721725463867,3.0156850814819336,3.015232801437378,3.015075922012329,3.0150136947631836,3.014986753463745,1.514966607093811,1.5145440101623535,1.5143215656280518,1.5138201713562012,1.5125845670700073,1.5082886219024658,1.1958034038543701,0.980244517326355,1.0589535236358643,1.2659105062484741,1.199614405632019,0.9999997615814209
182,2.0117125511169434,2.6456503868103027,10113.314453125,0.5000585317611694,15.986350059509277,1.697077095741406e-06,0.0,3.764772600334254e-06,1.517688512802124,1.5162190198898315,1.5154927968978882,1.5152137279510498,1.5151197910308838,1.5150771141052246,2.115051031112671,2.5147125720977783,1.1246540546417236,1.1246883869171143,1.1247153282165527,1.6246756315231323,3.016735076904297,3.015695333480835,3.0152413845062256,3.015082836151123,3.015019178390503,3.01499080657959,1.514969825744629,1.5145456790924072,1.5143214464187622,1.5138157606124878,1.512569785118103,1.5082389116287231,1.1969282627105713,0.9802395105361938,1.059539556503296,1.267439365386963,1.2008147239685059,0.9999998807907104
183,2.011826992034912,2.6494600772857666,10113.314453125,0.5000010132789612,15.981096267700195,1.6039703041315079e-06,0.0,9.700338523543905e-06,1.517706036567688,1.5162322521209717,1.5155037641525269,1.5152231454849243,1.5151278972625732,1.5150840282440186,2.1150572299957275,2.5147180557250977,1.124665379524231,1.1246997117996216,1.12472665309906,1.6246869564056396,3.016749382019043,3.015706777572632,3.0152511596679688,3.0150911808013916,3.015026092529297,3.0149967670440674,1.5149751901626587,1.514549970626831,1.5143245458602905,1.5138155221939087,1.5125601291656494,1.5081956386566162,1.1980526447296143,0.980236828327179,1.0601270198822021,1.2689679861068726,1.2020161151885986,0.9999997615814209
184,2.0079345703125,2.649263620376587,10113.314453125,0.4999898672103882,15.982098579406738,1.492445335316006e-06,0.0,8.304935363412369e-06,1.5177242755889893,1.51624596118927,1.5155154466629028,1.5152333974838257,1.5151370763778687,1.5150922536849976,2.115065097808838,2.514725685119629,1.1246787309646606,1.1247130632400513,1.1247400045394897,1.6247003078460693,3.0167641639709473,3.015718698501587,3.015261650085449,3.0151002407073975,3.0150341987609863,3.0150041580200195,1.5149824619293213,1.5145567655563354,1.5143307447433472,1.5138192176818848,1.512555718421936,1.5081592798233032,1.1991767883300781,0.9802355170249939,1.0607157945632935,1.2704964876174927,1.203218698501587,0.9999997019767761
185,2.002659797668457,2.6476845741271973,10113.314453125,0.50008624792099,15.986692428588867,1.3648104868480004e-06,0.0,4.0438753785565495e-06,1.5177412033081055,1.516258716583252,1.5155261754989624,1.5152428150177002,1.515145182609558,1.5150994062423706,2.1150715351104736,2.5147316455841064,1.124693751335144,1.1247279644012451,1.1247549057006836,1.6247152090072632,3.016777992248535,3.0157299041748047,3.0152711868286133,3.015108585357666,3.0150413513183594,3.015010356903076,1.5149881839752197,1.5145617723464966,1.514334797859192,1.5138202905654907,1.5125480890274048,1.5081193447113037,1.2003005743026733,0.980232298374176,1.061306357383728,1.2720247507095337,1.2044224739074707,0.9999997615814209
186,1.999009370803833,2.647726058959961,10113.314453125,0.5000687837600708,15.987833023071289,1.2280397641006857e-06,0.0,3.0438334306381876e-06,1.5177565813064575,1.5162702798843384,1.5155357122421265,1.5152510404586792,1.5151522159576416,1.5151052474975586,2.1150765419006348,2.514735698699951,1.1247100830078125,1.1247442960739136,1.124771237373352,1.6247315406799316,3.0167906284332275,3.015739917755127,3.015279531478882,3.015115737915039,3.015047311782837,3.015015125274658,1.514992356300354,1.5145647525787354,1.514336347579956,1.5138182640075684,1.5125365257263184,1.5080748796463013,1.2014240026474,0.980226457118988,1.0618985891342163,1.2735528945922852,1.2056275606155396,0.9999997615814209
187,1.9994518756866455,2.6518566608428955,10113.314453125,0.4999918043613434,15.981502532958984,1.0885160008911043e-06,0.0,9.648119885241613e-06,1.5177732706069946,1.5162827968597412,1.5155463218688965,1.5152603387832642,1.5151604413986206,1.5151125192642212,2.1150832176208496,2.514742136001587,1.124727487564087,1.124761700630188,1.1247886419296265,1.624748945236206,3.0168042182922363,3.0157508850097656,3.015289068222046,3.0151240825653076,3.01505446434021,3.015021562576294,1.514998435974121,1.5145702362060547,1.5143409967422485,1.5138201713562012,1.512529969215393,1.5080368518829346,1.2025471925735474,0.9802228808403015,1.0624922513961792,1.2750808000564575,1.206833839416504,0.9999997615814209
188,1.9956470727920532,2.651740550994873,10113.314453125,0.5000001788139343,15.981819152832031,9.480945664108731e-07,0.0,8.419610821874812e-06,1.5177905559539795,1.5162959098815918,1.5155576467514038,1.5152705907821655,1.5151697397232056,1.5151212215423584,2.1150918006896973,2.5147509574890137,1.1247457265853882,1.1247798204421997,1.1248067617416382,1.6247671842575073,3.0168182849884033,3.0157625675201416,3.0152993202209473,3.0151333808898926,3.0150628089904785,3.0150296688079834,1.5150065422058105,1.5145783424377441,1.5143489837646484,1.5138262510299683,1.5125290155410767,1.5080063343048096,1.2036700248718262,0.9802212119102478,1.0630872249603271,1.2766087055206299,1.2080411911010742,0.9999997615814209
189,1.9899410009384155,2.649723529815674,10113.314453125,0.500124454498291,15.988439559936523,8.104834705591202e-07,0.0,3.184359002261772e-06,1.5178065299987793,1.5163079500198364,1.5155678987503052,1.515279769897461,1.5151779651641846,1.5151287317276,2.1150989532470703,2.5147581100463867,1.1247644424438477,1.1247985363006592,1.1248254776000977,1.6247859001159668,3.016831159591675,3.015773057937622,3.0153086185455322,3.015141487121582,3.0150701999664307,3.0150363445281982,1.5150130987167358,1.5145846605300903,1.5143548250198364,1.5138297080993652,1.5125248432159424,1.5079723596572876,1.2047923803329468,0.9802165031433105,1.0636839866638184,1.2781366109848022,1.2092498540878296,0.9999997615814209
190,1.986636757850647,2.650103807449341,10113.314453125,0.4999353289604187,15.98556137084961,6.820810085628182e-07,0.0,3.5211337490181904e-06,1.5178208351135254,1.5163187980651855,1.515576958656311,1.5152877569198608,1.515184998512268,1.5151348114013672,2.1151044368743896,2.5147628784179688,1.1247833967208862,1.1248174905776978,1.1248444318771362,1.6248048543930054,3.016842842102051,3.015782356262207,3.0153167247772217,3.015148639678955,3.015076160430908,3.0150415897369385,1.5150177478790283,1.514588475227356,1.514357328414917,1.513828992843628,1.5125151872634888,1.5079312324523926,1.2059144973754883,0.980211079120636,1.0642822980880737,1.2796642780303955,1.2104597091674805,0.9999997615814209
191,1.9868547916412354,2.6540043354034424,10113.314453125,0.5000960230827332,15.978133201599121,5.633128239423968e-07,0.0,9.343170859210659e-06,1.517836093902588,1.516330599784851,1.5155874490737915,1.515297532081604,1.5151941776275635,1.5151437520980835,2.1151132583618164,2.514772415161133,1.1248024702072144,1.1248365640640259,1.1248635053634644,1.6248239278793335,3.016855478286743,3.0157928466796875,3.015326499938965,3.015157699584961,3.015084743499756,3.015049934387207,1.5150262117385864,1.5145972967147827,1.5143662691116333,1.51383638381958,1.5125161409378052,1.5079044103622437,1.2070362567901611,0.9802106618881226,1.0648820400238037,1.2811920642852783,1.2116708755493164,0.9999997615814209
192,1.9824665784835815,2.653301954269409,10113.314453125,0.49999505281448364,15.982619285583496,4.546100171864964e-07,0.0,6.959484835533658e-06,1.517851710319519,1.5163427591323853,1.5155984163284302,1.5153080224990845,1.5152041912078857,1.5151537656784058,2.115123748779297,2.514784097671509,1.124821424484253,1.1248555183410645,1.124882459640503,1.624842882156372,3.0168683528900146,3.015803813934326,3.015336751937866,3.015167474746704,3.01509428024292,3.01505970954895,1.5150364637374878,1.5146085023880005,1.514378309249878,1.513847827911377,1.5125224590301514,1.5078848600387573,1.2081577777862549,0.9802114367485046,1.0654834508895874,1.2827197313308716,1.2128831148147583,0.9999998807907104
193,1.978410005569458,2.652930974960327,10113.314453125,0.49993419647216797,15.982184410095215,3.575487426132895e-07,0.0,5.536862317967461e-06,1.5178661346435547,1.516353964805603,1.515608549118042,1.515317440032959,1.515213131904602,1.515162467956543,2.1151323318481445,2.5147931575775146,1.1248401403427124,1.124874234199524,1.1249011754989624,1.6248615980148315,3.0168802738189697,3.0158140659332275,3.015346050262451,3.015176296234131,3.0151026248931885,3.0150678157806396,1.5150445699691772,1.5146167278289795,1.5143864154815674,1.513853907585144,1.5125216245651245,1.507856011390686,1.20927894115448,0.9802135229110718,1.0660861730575562,1.2842473983764648,1.2140965461730957,0.9999997019767761
194,1.9751933813095093,2.65339994430542,10113.314453125,0.5002838969230652,15.988557815551758,2.7312489692121744e-07,0.0,3.918170477845706e-06,1.517879605293274,1.516364336013794,1.5156176090240479,1.5153257846832275,1.5152209997177124,1.5151698589324951,2.1151394844055176,2.5148003101348877,1.1248583793640137,1.1248924732208252,1.1249194145202637,1.6248798370361328,3.0168912410736084,3.0158231258392334,3.0153543949127197,3.015183925628662,3.0151097774505615,3.0150747299194336,1.515051245689392,1.5146231651306152,1.5143922567367554,1.513857364654541,1.5125175714492798,1.5078235864639282,1.2103997468948364,0.9802121520042419,1.0666905641555786,1.2857753038406372,1.2153112888336182,0.9999997019767761
195,1.971644639968872,2.653531789779663,10113.314453125,0.4999050498008728,15.990167617797852,2.0262086763978004e-07,0.0,3.7903171232755994e-06,1.5178927183151245,1.5163743495941162,1.515626311302185,1.5153337717056274,1.5152283906936646,1.5151768922805786,2.1151463985443115,2.5148072242736816,1.1248760223388672,1.1249101161956787,1.1249370574951172,1.6248974800109863,3.016901969909668,3.01583194732666,3.01536226272583,3.0151913166046143,3.0151164531707764,3.0150811672210693,1.5150576829910278,1.5146293640136719,1.5143978595733643,1.5138607025146484,1.5125133991241455,1.5077906847000122,1.2115201950073242,0.9802063703536987,1.0672965049743652,1.2873029708862305,1.2165272235870361,0.9999997019767761
